rank,address,lit,kind,entity,category,net_24h,net_7d,net_30d
218,0x504ce9e51e508c85a161058c12e970a903d482fc,118090.73203700,wallet,,,0.00000000,118088.73203700,118088.73203700
219,0x36848f9811d14e04ac33fcfde5763337aca53e8c,115659.00000000,wallet,,,0.00000000,0.00000000,0.00000000
220,0xd06fcc60a86f1cb405cab7f991535402e4ef296f,114420.88314108,wallet,,,0.00000000,0.00000000,-270270.27027027
221,0xbd02c51150a4ab6ce97b9de2025644594f3e75b8,112455.81242350,contract,bitgo,Centralized Exchange,0.00000000,0.00000000,-114493.26831569
222,0x55dfc8a7cb9e92702c0d365594bcdefa30b05e9b,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
223,0x71942275fe9c7ef1cf48f949182837d45c68057f,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
224,0x825c21ebbc405869cfd3d38511a225b22cdda3e4,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
225,0x6ac49d53b203d9423d1c475c605a140d19e86e0b,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
226,0x24638a873a4391ef7596f9a181326595bee21f00,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
227,0x3e3912642254db1d02fa588b6d34bfbcd3ce2d5c,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
228,0x0032c602a655ef561085b7ede5ae706165b03631,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
229,0x35d2578d17de3605d22e728b6f61f03078a95604,110432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
230,0x4cd4e7d7dd0d041af36fa65125af14584749c733,109609.09749218,wallet,,,0.00000000,0.00000000,0.00000000
231,0x01bbdb5504970ff8378d9369778873d69b400db0,107166.63140050,wallet,,,0.00000000,0.00000000,0.00000000
232,0x3279e5ed4be40633393ff43f4bc33738e8362b2d,107057.64000000,wallet,,,56052.45000000,63627.27000000,107057.64000000
233,0xa9262b3a1ba4c5897b4eeb08d28258034e0b36c0,102155.00550900,wallet,,,0.00000000,21499.96527300,102155.00550900
234,0xdb2382bec256846241c3f9548ab36579ac573416,100000.00000000,wallet,,,0.00000000,0.00000000,100000.00000000
235,0x8e8e6bf9cd10a3da90694cd8ce82e95f067740a8,98516.34758259,wallet,,,0.00000000,0.00000000,98516.34758259
242,0xfc4900383f261f7ce780d3822e3d553581cacee5,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
243,0x64ca19d0bd1eb6319d927439e9528b50c4fb0cc4,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
244,0x6d5c605197b5f1007874e2e9743be5c804b33375,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
236,0xa29546af9759f5636f83b83c9872385265bbeb41,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
237,0xe00600831590084b0bc3731a03ccfa6183908dd3,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
238,0x0155e8771b6e3e8e15c4e89dab7d80a67c63d609,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
239,0x15f972e967fc9844e2012bf2e3d7306743bdefbb,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
240,0x3faf4b79a4962741cb5037c346e731d4515df692,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
241,0x03e7d7719cd42a570f2bc24211abe6108dbc41f3,98196.00000000,wallet,,,0.00000000,0.00000000,0.00000000
245,0x6d6d126bc34f809aa643a2d2b8f41854cc4515e9,97862.27350224,wallet,,,0.00000000,0.00000000,0.00000000
246,0x55823001c8cd87a6e86716ca768bce51f2d89c9c,94797.77594688,wallet,,,-12663.42000000,-12220.29000000,-58401.61995017
247,0xfd21ede8f6c1bf82d64394b4f25c51ac43812d51,92469.20159492,wallet,,,0.00000000,92469.20159492,92469.20159492
248,0x0b1f002785637b44aa693a767204d052090e5e13,92432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
249,0x8dedb72660632bf629f9f20c9905566ed6c2ae67,92432.00000000,wallet,,,0.00000000,0.00000000,0.00000000
250,0xc8e761081ad494609e563277f74127d36615323c,91489.00000000,wallet,,,0.00000000,0.00000000,0.00000000
251,0x13057d675e9d86b33bd61ac26566d57a76bc6cca,91486.00000000,wallet,,,0.00000000,0.00000000,0.00000000
252,0xf547516efed89ed3cc5955976d238b79e5854ea4,90393.00000000,wallet,,,0.00000000,0.00000000,0.00000000
253,0x4d22723db521bdbf875c5558fd09104ad4113826,90393.00000000,wallet,,,0.00000000,0.00000000,0.00000000
254,0x19b6e491b890182bb7df703ff3a47aa710c58903,90291.67779932,wallet,,,0.00000000,0.00000000,0.00000000
255,0x066686c3626e2a48f9b760da5a7046a8f044ba57,88376.00000000,wallet,,,0.00000000,0.00000000,0.00000000
256,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,84143.94944263,contract,coinbase,Centralized Exchange,1901.77477864,-1085.53893725,-78659.07872389
257,0x2677c4c8757da1857cc7cc4071e0e0dd32ccb975,82830.06000000,contract,,,0.00000000,8162.29000000,8162.29000000
258,0xa606f975f5ffe5569387e38d764023741eebad4c,82824.00000000,wallet,,,0.00000000,0.00000000,0.00000000
259,0x385994226756832a95db1be47c4f692f9bac36ed,82824.00000000,wallet,,,0.00000000,0.00000000,0.00000000
260,0x69be413d648ae00f0fbd9856f1355e22b36ee5e0,81998.66152736,contract,,,0.00000000,10518.79679688,51878.98063622
261,0xd3e24d15482962f2afc1dd2da46be07567b7639a,81829.00000000,wallet,,,0.00000000,0.00000000,0.00000000
262,0x443a73c8d665e899b715f293d35a589cad6628f4,79123.47490214,wallet,,,0.00000000,0.00000000,0.00000000
263,0x000000000004444c5dc75cb358380d2e3de08a90,78625.52531879,contract,uniswap,Decentralized Exchange,-132481.23283282,-8018.72236023,-178519.95642195
264,0x5ac6720d12ef7cce95d8fb5c40590ce957c0d6f5,75429.08721305,contract,gnosis_safe,Custody Services,0.00000000,0.00000000,0.00000000
265,0xaeb3d485d091b244e51dfc74beedd63752c8922c,71905.87984992,wallet,,,0.00000000,0.00000000,4227.59974871
266,0xffec0df753b6171e8cd6cf3d13d872c012242f00,70000.00000000,wallet,,,0.00000000,0.00000000,-19364.36995578
267,0x58b398763362a0529cee12b3394df9af0b417ec0,69641.00000000,wallet,,,0.00000000,0.00000000,0.00000000
268,0xad2893ac36446e2163e09d681dd04ed66f443dbf,69641.00000000,wallet,,,0.00000000,0.00000000,0.00000000
269,0x322ba52b3440fd0fb22249b7c922d856813f648c,69641.00000000,wallet,,,0.00000000,0.00000000,0.00000000
270,0x04c26a27313498e656531ae67b8539e6443decce,68844.77225444,wallet,,,0.00000000,0.00000000,18844.77225444
271,0x5b2c4fe64b335c1c2c825e964e7f59f625aea03a,66665.00000000,wallet,,,0.00000000,0.00000000,0.00000000
272,0x61e3279fb8df9e516a3dccc48a22b7bb67a02cc3,66665.00000000,wallet,,,0.00000000,0.00000000,0.00000000
273,0xe8d9ad391f17adb57f3b6d98078bb44f32d1cf3b,66665.00000000,wallet,,,0.00000000,0.00000000,0.00000000
274,0xf440139a62b2b939699c5b3e09f88e40464ab9bc,65489.22103974,wallet,,,8240.27193126,25219.25933202,19949.39242561
275,0x75decc6005ae2fabe4c3ead33488bb5a6c058c90,65113.82230445,wallet,,,0.00000000,0.00000000,65113.82230445
276,0x426e36b803520760a792d74a7fa092b0c85c4d9a,64644.46340846,wallet,,,0.00000000,0.00000000,0.00000000
277,0x446b86a33e2a438f569b15855189e3da28d027ba,62122.55000000,contract,kucoin,Centralized Exchange,0.00000000,5372.26723787,6121.72000000
278,0x42d52444fe780b4f73fa5e6e03e4d67ab57b9a39,61372.00000000,wallet,,,0.00000000,0.00000000,0.00000000
279,0x5172104bdbd02291fa3a1d6c1bce717211ce75a5,61163.97000000,wallet,,,0.00000000,0.00000000,0.00000000
280,0x3695e2d40b61a3b2a69b339fab39ab9f86d7638c,61159.80000000,wallet,,,0.00000000,0.00000000,0.00000000
281,0xb334a61a6209f14b5fa5f1684a4ed7621f66e1ef,60026.87153751,wallet,,,1011.83423300,3819.23723300,-1039.53630821
282,0xf850b5ed2a6a8ffb15079a848b0a1697867e7035,58918.00000000,wallet,,,0.00000000,0.00000000,0.00000000
283,0x323a037b9a09701543bd2b222532bd99c9f925ed,58918.00000000,wallet,,,0.00000000,0.00000000,0.00000000
284,0xe8c15aad9d4cd3f59c9dfa18828b91a8b2c49596,58069.12000000,contract,kucoin,Centralized Exchange,0.00000000,20000.00000000,34213.04623159
285,0x916ed5586bb328e0ec1a428af060dc3d10919d84,57466.32845735,wallet,coinspot,Centralized Exchange,0.00000000,0.00000000,57157.78304317
286,0x377b8ce04761754e8ac153b47805a9cf6b190873,55539.08810219,wallet,upbit,Centralized Exchange,1749.89500000,2946.76000000,27639.17900000
287,0x7238a7f89b95878fe715edfbf02e559354bdae9c,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
288,0x1585705d06a1a76fc9a085dfc9ecd45cb4f1e27a,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
289,0x158df32678dbc04a87abbca61279c55a9ad4faad,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
290,0x5c7b3078f2529750871ae665c29dec1ba85c6566,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
291,0xc3e82e67decf531a23140efce5687166fb395c99,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
292,0xfed92819518a7ab509dbcc1826d57e9d28dedd75,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
293,0x0370a90dc05d8b46841a3fb7c675ca6a1b6e948a,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
294,0x5142474252d1540d92cb15fd154c9a2f5bf1d0a7,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
295,0xa31327fe318aa263e02334de646ceaccb532d115,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
296,0x3b77e9282798f6511d825ae1fbb192105f56d297,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
297,0xd4951cd9fb9ea71b00c0e96fb244410cc171940f,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
298,0x10cba0c360642d4449b97e0491f6907e93fb0d01,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
299,0xbf1d1316b414293b99a0029e60162fcefe70b5dd,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
300,0x470ecde2263b26c41641ba772e996fd0699fcda9,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
301,0xd84c59787cd3616dbfc104cef72f23c762a14719,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
302,0x6422d91a100bc79abda272f872aca406d7fd272e,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
303,0x546e6eb9d9193ef6b44b9ebc432d690828431ac5,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
304,0x9ba0dcbe2098073997886be811b60fa198184201,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
305,0xb00ab27e5deefd221808d0c7fffd5da3500a6bd5,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
306,0x6699ac30d64fd390980c2bd3617e437c5ad67705,55216.00000000,wallet,,,0.00000000,0.00000000,0.00000000
307,0x8cc64a3bbd12c646d6b1a58725800b0bceb48ec6,53194.80000025,wallet,,,0.00000000,0.00000000,53194.80000025
308,0x973db17b64bf1d431b0b17b31d14b7a9f92b0ddc,53189.00000000,wallet,,,0.00000000,0.00000000,0.00000000
309,0x4e6b7d150b47022967b14122bf2d7cc6907de47c,53170.46907889,wallet,,,0.00000000,0.00000000,53170.46907889
310,0xa023f08c70a23abc7edfc5b6b5e171d78dfc947e,51968.08044197,wallet,cryptocom,Centralized Exchange,0.00000000,0.00000000,3716.49000000
311,0xaa10db8804d076601999c7cd769e02e44a99d5b2,51768.79000000,contract,,,0.00000000,5101.44000000,5101.44000000
312,0x6d42cf58d1c92f0dccf676bb2f419fb5e9c3b044,51144.00000000,wallet,,,0.00000000,0.00000000,0.00000000
313,0xd4bf61ecf4d520ff8754018ec4bef0e2b8d289f4,50907.94997556,wallet,,,0.00000000,0.00000000,0.00000000
314,0x8ebec88c00f1bbf91381ff521042b3e71a0556bc,50134.02258581,wallet,,,0.00000000,0.00000000,0.00000000
315,0x0a3d66030e18d9c8a67c6478befb4c9c299617eb,49098.00000000,wallet,,,0.00000000,0.00000000,0.00000000
316,0x916ab129947982899f6edaf71dc3e63386cf7901,49098.00000000,wallet,,,0.00000000,0.00000000,0.00000000
317,0x1bfd0fea907d94cc4557cc6690674ea5f6e300c4,49098.00000000,wallet,,,0.00000000,0.00000000,0.00000000
318,0xdd276dc5223d0120f9bf1776f38957cc8da23cb0,48415.03000000,contract,kucoin,Centralized Exchange,0.00000000,14906.69000000,37706.61211660
319,0x0ba9bf6ece534ef7d43ec50f6f08c899ddecebbe,47710.79683081,wallet,,,19.23000000,23.58000000,-867.47969713
320,0x1b14376ee2d46ae5c27a43d902d96d4f3f264b83,47586.40000000,contract,,,0.00000000,0.00000000,919.05000000
321,0x1bb2a56618ef9a4f71ee90690dd8d130572b0d38,46496.57143067,wallet,,,0.00000000,0.00000000,0.00000000
322,0xa5c16f114393b1d81f81aba376708531f011f5ff,46263.00000000,wallet,,,0.00000000,0.00000000,0.00000000
323,0x5fbcfe9bef4c62f52dd8d31291ef2fc348aef8a2,45743.00000000,wallet,,,0.00000000,0.00000000,0.00000000
324,0x3aa528457cd8603f272136657269f5ab3cff5020,45743.00000000,wallet,,,0.00000000,0.00000000,0.00000000
325,0x41e69e7fee9bd4dfe33c1e69fe70c4cb5afd89e3,45384.75426557,wallet,,,0.00000000,0.00000000,45384.75426557
326,0xcafeed0c0ce5895e2cab39a9281967d2d76b1f01,44083.00000000,wallet,,,0.00000000,44083.00000000,44083.00000000
327,0x9400d96518b97fefc52fa0950e153da9309631fe,43167.14656128,wallet,,,19081.39466029,-9848.24437689,30767.42067542
328,0x550c68c1eaa9ee4b43088a0b76039ec06371f690,43000.00000000,wallet,,,0.00000000,0.00000000,43000.00000000
329,0xe41b7ca4758fdf11bed36710cbaf42ce95faa287,41723.28892000,wallet,,,0.00000000,0.00000000,41723.28892000
330,0x70c865630ee9d9921ceded5089dc9bafcd4b0a79,41667.89379535,wallet,,,0.00000000,9876.77637500,29028.70567364
331,0x6ee093fbb0020b506545bfe5d8920b081c2909e1,41569.94766810,wallet,,,0.00000000,0.00000000,32239.12660763
332,0xb8e6d31e7b212b2b7250ee9c26c56cebbfbe6b23,41415.03000000,contract,kucoin,Centralized Exchange,0.00000000,29507.62000000,12930.28020596
333,0x11b869925767f09864fb23774dc4183a0e3885a0,41411.00000000,wallet,,,0.00000000,0.00000000,0.00000000
334,0x8c2cd35ec599199c1e8265c9a3d2fa213c6e2e05,40648.39394918,wallet,,,0.00000000,0.00000000,0.00000000
335,0xd97107064b8c7520aae6c6e6ca75bb2aa73b670d,40505.79747587,wallet,,,0.00000000,27307.51305176,26059.82926131
336,0x2496093a613f1665692570bbec3b2513a86082e0,39639.92000000,wallet,,,0.00000000,0.00000000,0.00000000
337,0xe19ed11103265687a351662aab588a890ec598b4,39600.71787100,wallet,,,3407.89254300,39600.71787100,39600.71787100
338,0xd2c8b28a0f0144433495bf1f6f478ed4095a9ca2,39278.00000000,wallet,,,0.00000000,0.00000000,0.00000000
339,0x9c41cda6806a85ad073fa62a628b4367bfa2ec56,38539.96200000,wallet,,,0.00000000,0.00000000,38539.96200000
340,0x3e250a0ae9ff6005ea9dab67b5bea09948a0a1df,38306.31967284,wallet,,,0.00000000,0.00000000,6280.41491106
341,0x6a7cf3fdf851d55f36eabf72535819e1855e749e,37954.35737230,wallet,,,0.00000000,0.00000000,0.00000000
342,0xa2849fc6b31af821f43ccebd5226fa23d9be6929,37740.00000000,wallet,,,0.00000000,0.00000000,0.00000000
343,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,37545.56746342,wallet,bitvavo,Centralized Exchange,56.61578000,-1165.41408000,-59668.76503803
344,0x8d54e68279a8e8b3e23a6dd3ff5b14ad0b5e6819,36837.23463586,wallet,,,0.00000000,19858.51900000,15871.96600000
345,0x51c72848c68a965f66fa7a88855f9f7784502a7f,36534.25101900,contract,,,35.17308169,10265.17369442,10943.94648731
346,0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5,35467.89139212,wallet,,,0.00000000,0.00000000,0.00000000
347,0x8ebdb15f20feec6b9d12b6104814062d80cd0cc6,35432.10751318,wallet,,,0.00000000,35432.10751318,35432.10751318
348,0x7d328f5d5f4640f81b2f93d2903ec0a6c030eed6,35318.98450000,wallet,,,-1.09000000,2041.01000000,17067.34000000
349,0xcffad3200574698b78f32232aa9d63eabd290703,35201.43500480,wallet,cryptocom,Centralized Exchange,-5564.23900000,4172.44085000,5585.26732408
350,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,34701.32780719,wallet,bitget,Centralized Exchange,-21514.12207288,-51190.68177895,-3035.35674168
351,0xa7752076c01b43ff55dc453ec7d89607668dac7c,34603.68601057,wallet,,,0.00000000,0.00000000,0.00000000
352,0x2f23c16e01b0c2bc19178994bb845435f9a708cc,34387.58785000,wallet,,,0.00000000,0.00000000,34387.58785000
353,0x3ad13e5ecec45874f55313b6760f44cec72bf4ac,34115.09893811,wallet,,,0.00000000,0.00000000,0.00000000
355,0x21e59dd850f331009cdc155babf9867a7b2f53fc,33328.00000000,wallet,,,0.00000000,0.00000000,0.00000000
356,0x760389d0cefdda01a3a369a812336b70fef82d90,33328.00000000,wallet,,,0.00000000,0.00000000,0.00000000
354,0x580fa97ac3d1432e077106d0974a57d300b52c11,33328.00000000,wallet,,,0.00000000,0.00000000,0.00000000
357,0x91e207ceb7379a7b46b2fc988ee7d5b2d5c64312,32896.00000000,wallet,,,0.00000000,0.00000000,0.00000000
358,0xe785d7774d07d01c8d2ffd75e3c94b2ea9dd7fb8,32896.00000000,wallet,,,0.00000000,0.00000000,0.00000000
359,0x6265498c1f7132c317e3c10a57edcf4c276dcdcc,32731.00000000,wallet,,,0.00000000,0.00000000,0.00000000
360,0xf63bf5e3363cfbe4f7787e0ede2eb8b44fc233d6,32669.09822316,wallet,,,0.00000000,0.00000000,0.00000000
361,0x3ba018f4219461cdb1566295845d50ef7112a04f,32556.14215673,wallet,,,0.00000000,0.00000000,-25002.00000000
362,0x70e1735a31b091cc5fc6ede87cc315bf7c1c2c90,32320.74718571,wallet,,,0.00000000,0.00000000,0.00000000
363,0x2025137a136bea7446deba681cbfc7cf1970840e,31265.25974790,wallet,,,0.00000000,0.00000000,31265.25974790
364,0x91dca37856240e5e1906222ec79278b16420dc92,30841.12032737,wallet,indodax,Centralized Exchange,8281.02367041,12686.84374480,11988.06151978
365,0xcc735bdc3fe5029460ec0bda136bebed62e58f44,30704.36600000,wallet,,,0.00000000,0.00000000,30704.36600000
366,0x65c4b6feda69f8f846c7fb1f5eaaacdeeabecea9,30680.23056780,wallet,,,0.00000000,0.00000000,3680.25845200
367,0x36020da76371a4fe3855bcec10dda246cd35c076,30000.68483878,wallet,,,0.00000000,30000.68483878,30000.68483878
368,0x9494f3a304194b79c97bd1d440a33f0693c096d4,30000.00000036,wallet,,,0.00000000,0.00000000,-19990.00002203
369,0xba205e9763c0486df1ab5ef22f8381493f1501af,29541.29000000,wallet,,,0.00000000,0.00000000,29541.29000000
371,0xe74ed28524ca620a76236093817cf9654ea57fe1,29459.00000000,wallet,,,0.00000000,0.00000000,0.00000000
372,0xb4629380b6c7ddf1a9e33cfcbbafb1ccb8f1a848,29459.00000000,wallet,,,0.00000000,0.00000000,0.00000000
370,0x904754c98d812a47c9a42494d488d24f9660df9d,29459.00000000,wallet,,,0.00000000,0.00000000,0.00000000
373,0x675345c76131bb4e0c906955a6d50720f5d0e485,29396.47435746,wallet,,,5281.93281836,29396.47435746,29396.47435746
374,0xadfdcb48843780ee40ab127c838dcd7688a01d62,29022.77000000,wallet,,,0.00000000,0.00000000,29022.77000000
375,0xa1cbea7293c2d25c2f0a87331e8178faed9f03e8,28954.67163340,wallet,,,0.00000000,0.00000000,-950.00000000
376,0x9be5b8a7314552fa47feb1355cd5b4adc7bb7516,28745.77873424,wallet,,,7227.66951425,7227.66951425,-36423.45397652
377,0x7178cb49b426b090264bfb1f564d5042c8ceb90f,28395.61133845,wallet,,,0.00000000,0.00000000,28395.61133845
378,0x5c84fe50b7a8ce19a862104e825e4264c44aa8cd,27608.00000000,wallet,,,0.00000000,0.00000000,0.00000000
379,0xff20d09322dbc43b2eb95b939d050283baa3ce1f,26860.86808455,wallet,,,0.00000000,0.00000000,23048.91657945
380,0x5b80727b589fdcf8c0cd3288fe7841f6f77046cb,26550.22000000,wallet,,,0.00000000,0.00000000,0.00000000
381,0x8dac80ce96f69f9762bc450faa4d7fbd5891ae18,26455.88175935,contract,,,0.00000000,0.00000000,26455.88175935
382,0x55f9765ce4d7f7532f54b43915d525301a77e3e4,26267.00000000,wallet,,,0.00000000,0.00000000,0.00000000
383,0x5dad2cd9195c4954ec13af1f39f9725643d85a05,26198.71288480,wallet,,,0.00000000,0.00000000,0.00000000
384,0x3774da4dbf631a5c5ca111261ce4f11b27384385,26158.83055981,wallet,,,0.00000000,0.00000000,26158.83055981
385,0x9fee7d002b2bcac860a6f07776b60fed54b3abba,25789.00782280,wallet,,,0.00000000,4580.70328808,25789.00782280
386,0xc789bb2196c388ada654fc8d17dc689d6c8287cf,25364.55712779,wallet,,,0.00000000,0.00000000,3818.90000000
387,0x17fde709ba33f9fb089347d9a327fdfed64f5424,25000.37048931,wallet,,,0.00000000,-70.00000000,25000.37048931
388,0x5e589b68857a96f0cc89de94a32d35c3c556e7ac,25000.00107797,contract,,,0.00000000,0.00000000,-7103.87235163
389,0xae549b969dc91b022b8cf1ef2d5d5d2131ac00f7,25000.00000000,wallet,,,0.00000000,0.00000000,-2032.13340755
390,0x876c9332dff069bfd21213bc038f8e592bd4fc6a,24964.89856580,wallet,,,0.00000000,0.00000000,9715.32353820
391,0x92fc8fd35429a7d3a2d53d8c55a84ac6f1377fd4,24662.41034220,wallet,,,0.00000000,0.00000000,6363.50723889
392,0xa39fe1753e812b6cfdda856eefe739954712715e,23917.72303277,wallet,,,0.00000000,23907.72303277,23917.72303277
393,0x9b11596f80f84ddd8eb37852aeed01ca091574c6,23616.43380000,wallet,,,0.00000000,479.47070000,2914.94050000
394,0x89bd47c5f468fb8f5265bac8e7c8e25597c4ac40,23466.39080100,wallet,,,23466.39080100,-6533.62719200,23466.39080100
395,0xa2efdac3d6681186932cd185cfa3b0ebf2688693,23115.71884378,wallet,,,0.00000000,0.00000000,23115.71884378
396,0x714af47dbef27773b7ab5b6efbe4c6477ec416ba,22991.14427607,wallet,,,0.00000000,0.00000000,0.00000000
397,0xc8d078d26dc14437ddd48e7963029c59d4ce236c,22827.68200000,wallet,,,52.64900000,53.34100000,-28865.01900000
398,0xbf90664017218ac7d9db5ae0c84873628e9ae1ae,22251.73943035,wallet,,,0.00000000,769.56140542,4091.28625143
399,0x1ee69225a391ffb285ba7fec08b03e8a4e09c47c,22127.29843792,wallet,,,0.00000000,22127.29843792,22127.29843792
400,0x74c7052ad76f5c6e40b95f94f0bd8974d6e25570,22088.67962574,wallet,,,0.00000000,0.00000000,0.00000000
401,0xf509ed0cd6e2009c76ee722374b4bccb71d7c159,21959.58781112,wallet,,,0.00000000,0.00000000,0.00000000
402,0x636858d62f2e81deb7fd563621faef1a6a14d6c5,21664.20533000,wallet,,,0.00000000,0.00000000,14910.21936000
403,0x87eef6155aba955d626a3a97ad837d7ec7bd2e32,21635.45316660,wallet,,,0.00000000,0.00000000,0.00000000
404,0xb1c07b4cbd162720bc5d2d0087a78f95808fcad2,21545.00682450,wallet,,,21545.00682450,21545.00682450,21545.00682450
405,0xe92e65049b3c2ca12806e9567b08895118c5a03f,21455.02756090,wallet,,,5278.10500000,-7066.89500000,20815.15200000
406,0x8707e90c54b31fb38e577d1c1635763889bfe544,21309.00000000,wallet,,,0.00000000,0.00000000,0.00000000
407,0xe9bbc9c18b5773bf0cad1f322d6d9d69c3be33b6,21287.40712282,wallet,,,0.00000000,0.00000000,16840.46316043
408,0xe7e77219d62e417d8c949688364ca52511391f3e,21000.00000000,wallet,,,0.00000000,0.00000000,-5092.01360422
